OrderID,ProductID,ProductName,Category,QuantitySold,SellingPrice,DateOfSale,CustomerID,CustomerName,ContactEmail,PhoneNumber,DeliveryAddress,DeliveryDate,DeliveryStatus,Platform,ResellerName,CommissionPercentage
MEE-858857,PID-4756,Headphones,Fashion,9,580.17,2046-08-06,CUST-5213,Chris,customer214@example.com,+91-8994602999,"303 Street, City-28, State-12",2046-08-10,Delivered,Meesho,Reseller2,11.61
MEE-204849,PID-6533,Phone,Fashion,8,615.1,2046-08-07,CUST-8983,Taylor,customer218@example.com,+91-8700394636,"252 Street, City-82, State-18",2046-08-11,In Transit,Meesho,Reseller3,7.31
MEE-680857,PID-2373,Headphones,Electronics,1,311.08,2046-08-08,CUST-4440,Taylor,customer55@example.com,+91-7133978175,"156 Street, City-23, State-10",2046-08-12,Cancelled,Meesho,Reseller1,16.89
MEE-706375,PID-7091,Watch,Accessories,8,349.57,2046-08-09,CUST-5734,Alex,customer706@example.com,+91-7644021906,"20 Street, City-18, State-27",2046-08-13,In Transit,Meesho,Reseller2,12.96
MEE-219488,PID-7327,Headphones,Electronics,4,659.55,2046-08-10,CUST-4114,Taylor,customer125@example.com,+91-9167698188,"88 Street, City-4, State-6",2046-08-14,Cancelled,Meesho,Reseller3,11.58
MEE-922210,PID-9135,Watch,Fashion,8,643.43,2046-08-11,CUST-3627,Sam,customer465@example.com,+91-8553644924,"21 Street, City-58, State-27",2046-08-15,Delivered,Meesho,Reseller2,11.56
MEE-799454,PID-6605,Shoes,Electronics,1,440.86,2046-08-12,CUST-1572,Taylor,customer563@example.com,+91-8467777955,"454 Street, City-69, State-5",2046-08-16,In Transit,Meesho,Reseller1,10.42
MEE-694048,PID-1627,Phone,Electronics,3,930.95,2046-08-13,CUST-6716,Alex,customer27@example.com,+91-7694004211,"497 Street, City-79, State-25",2046-08-17,In Transit,Meesho,Reseller3,5.45
MEE-567966,PID-4353,Book,Fashion,2,920.43,2046-08-14,CUST-3255,John,customer678@example.com,+91-9222351132,"104 Street, City-22, State-24",2046-08-18,In Transit,Meesho,Reseller2,12.2
MEE-379257,PID-8815,Headphones,Electronics,1,550.37,2046-08-15,CUST-6250,Chris,customer625@example.com,+91-7815017685,"249 Street, City-74, State-23",2046-08-19,In Transit,Meesho,Reseller3,15.4
MEE-332408,PID-7847,Shoes,Electronics,2,659.23,2046-08-16,CUST-1100,Sam,customer845@example.com,+91-7557589428,"166 Street, City-21, State-8",2046-08-20,In Transit,Meesho,Reseller3,15.52
MEE-909392,PID-9009,Book,Electronics,1,212.02,2046-08-17,CUST-1227,Taylor,customer18@example.com,+91-7238726070,"309 Street, City-10, State-29",2046-08-21,Cancelled,Meesho,Reseller3,17.63
MEE-305656,PID-5484,Laptop,Fashion,8,922.39,2046-08-18,CUST-4981,Sam,customer878@example.com,+91-9100671268,"423 Street, City-98, State-23",2046-08-22,In Transit,Meesho,Reseller3,12.84
MEE-196224,PID-8336,Phone,Electronics,1,552.96,2046-08-19,CUST-6193,John,customer551@example.com,+91-8876864028,"122 Street, City-76, State-28",2046-08-23,Delivered,Meesho,Reseller3,16.44
MEE-727553,PID-5367,Phone,Electronics,4,269.15,2046-08-20,CUST-9697,John,customer303@example.com,+91-7854287975,"154 Street, City-53, State-16",2046-08-24,In Transit,Meesho,Reseller1,9.27
MEE-819444,PID-9188,Phone,Fashion,1,534.46,2046-08-21,CUST-6038,John,customer227@example.com,+91-8032242192,"419 Street, City-22, State-16",2046-08-25,Cancelled,Meesho,Reseller3,18.27
MEE-760922,PID-8934,Headphones,Books,7,813.05,2046-08-22,CUST-9427,Alex,customer226@example.com,+91-7411919230,"386 Street, City-20, State-15",2046-08-26,Delivered,Meesho,Reseller3,5.18
MEE-728512,PID-4739,Phone,Fashion,8,481.74,2046-08-23,CUST-8157,John,customer804@example.com,+91-7287301336,"469 Street, City-34, State-3",2046-08-27,Cancelled,Meesho,Reseller3,6.48
MEE-402076,PID-6265,Shoes,Fashion,6,120.74,2046-08-24,CUST-8055,Jane,customer652@example.com,+91-7812021258,"184 Street, City-23, State-24",2046-08-28,In Transit,Meesho,Reseller1,9.7
MEE-266012,PID-7313,Book,Electronics,7,486.13,2046-08-25,CUST-3228,Jane,customer714@example.com,+91-9634915486,"93 Street, City-61, State-15",2046-08-29,Cancelled,Meesho,Reseller3,6.92
MEE-755468,PID-7762,Watch,Books,7,704.71,2046-08-26,CUST-7852,John,customer705@example.com,+91-8577916302,"426 Street, City-95, State-9",2046-08-30,Cancelled,Meesho,Reseller1,11.71
MEE-766197,PID-8195,Headphones,Electronics,10,820.53,2046-08-27,CUST-4640,Chris,customer149@example.com,+91-9477224977,"293 Street, City-81, State-27",2046-08-31,Delivered,Meesho,Reseller3,6.27
MEE-573466,PID-5055,Book,Fashion,8,574.41,2046-08-28,CUST-9232,Taylor,customer891@example.com,+91-7365817245,"61 Street, City-96, State-30",2046-09-01,In Transit,Meesho,Reseller1,5.69
MEE-261367,PID-9471,Shoes,Fashion,6,708.45,2046-08-29,CUST-5499,Jane,customer404@example.com,+91-9075117606,"258 Street, City-36, State-13",2046-09-02,In Transit,Meesho,Reseller2,15.88
MEE-921436,PID-7370,Phone,Fashion,7,381.11,2046-08-30,CUST-2868,Alex,customer230@example.com,+91-7973323536,"174 Street, City-67, State-15",2046-09-03,Cancelled,Meesho,Reseller1,9.95
MEE-718916,PID-7733,Laptop,Fashion,4,428.34,2046-08-31,CUST-2911,Sam,customer477@example.com,+91-9981522533,"6 Street, City-2, State-5",2046-09-04,Delivered,Meesho,Reseller2,19.35
MEE-314884,PID-1655,Headphones,Books,9,137.54,2046-09-01,CUST-6516,Chris,customer566@example.com,+91-7276956553,"469 Street, City-16, State-5",2046-09-05,Delivered,Meesho,Reseller3,11.41
MEE-857192,PID-2312,Book,Fashion,1,566.78,2046-09-02,CUST-6276,Taylor,customer148@example.com,+91-8431068196,"435 Street, City-1, State-13",2046-09-06,In Transit,Meesho,Reseller3,8.35
MEE-593886,PID-1322,Shoes,Electronics,6,959.77,2046-09-03,CUST-1753,Jane,customer44@example.com,+91-7314437658,"44 Street, City-96, State-1",2046-09-07,In Transit,Meesho,Reseller3,7.27
MEE-473439,PID-1463,Phone,Books,3,380.12,2046-09-04,CUST-1635,John,customer505@example.com,+91-9982777462,"391 Street, City-33, State-27",2046-09-08,Cancelled,Meesho,Reseller1,18.62
MEE-764000,PID-5520,Headphones,Accessories,9,141.58,2046-09-05,CUST-7823,Chris,customer974@example.com,+91-8500257883,"174 Street, City-47, State-24",2046-09-09,In Transit,Meesho,Reseller1,15.51
MEE-332935,PID-5567,Headphones,Electronics,7,199.92,2046-09-06,CUST-7437,Alex,customer603@example.com,+91-7621459239,"298 Street, City-67, State-22",2046-09-10,Delivered,Meesho,Reseller3,15.23
MEE-300832,PID-2800,Headphones,Electronics,9,209.55,2046-09-07,CUST-2275,Alex,customer434@example.com,+91-9179323452,"339 Street, City-17, State-7",2046-09-11,In Transit,Meesho,Reseller3,11.23
MEE-895414,PID-6810,Phone,Books,1,587.56,2046-09-08,CUST-1016,Chris,customer692@example.com,+91-7857651746,"296 Street, City-49, State-22",2046-09-12,Cancelled,Meesho,Reseller1,5.61
MEE-798250,PID-6307,Headphones,Fashion,3,686.33,2046-09-09,CUST-6468,Jane,customer34@example.com,+91-7960934045,"165 Street, City-64, State-27",2046-09-13,Delivered,Meesho,Reseller3,13.59
MEE-186489,PID-7773,Headphones,Electronics,10,982.8,2046-09-10,CUST-8862,Chris,customer395@example.com,+91-7670057071,"330 Street, City-5, State-29",2046-09-14,In Transit,Meesho,Reseller3,8.55
MEE-299511,PID-1583,Shoes,Fashion,3,790.13,2046-09-11,CUST-5611,Taylor,customer600@example.com,+91-7087793882,"92 Street, City-33, State-7",2046-09-15,In Transit,Meesho,Reseller1,6.24
MEE-869692,PID-8340,Headphones,Fashion,10,977.92,2046-09-12,CUST-9865,Chris,customer33@example.com,+91-9331169954,"379 Street, City-49, State-5",2046-09-16,Delivered,Meesho,Reseller1,15.33
MEE-733076,PID-8210,Watch,Fashion,3,281.97,2046-09-13,CUST-9649,John,customer806@example.com,+91-8278495826,"21 Street, City-54, State-12",2046-09-17,In Transit,Meesho,Reseller1,18.81
MEE-528642,PID-6627,Watch,Fashion,1,821.4,2046-09-14,CUST-8301,Taylor,customer968@example.com,+91-9787632624,"83 Street, City-68, State-2",2046-09-18,Delivered,Meesho,Reseller3,11.84
MEE-233953,PID-5309,Laptop,Accessories,1,371.96,2046-09-15,CUST-3372,Sam,customer936@example.com,+91-8374714475,"423 Street, City-33, State-23",2046-09-19,Delivered,Meesho,Reseller1,18.09
MEE-767950,PID-1131,Shoes,Books,7,522.19,2046-09-16,CUST-9590,Chris,customer611@example.com,+91-7526426503,"265 Street, City-97, State-26",2046-09-20,Cancelled,Meesho,Reseller2,16.31
MEE-324313,PID-2902,Laptop,Accessories,7,673.65,2046-09-17,CUST-4462,Alex,customer417@example.com,+91-7604317253,"326 Street, City-82, State-4",2046-09-21,In Transit,Meesho,Reseller3,9.96
MEE-933368,PID-9517,Phone,Fashion,7,596.55,2046-09-18,CUST-7944,Sam,customer778@example.com,+91-9861122238,"497 Street, City-99, State-15",2046-09-22,Cancelled,Meesho,Reseller1,19.69
MEE-389255,PID-7937,Headphones,Fashion,6,567.38,2046-09-19,CUST-4659,Taylor,customer747@example.com,+91-7581865871,"384 Street, City-78, State-9",2046-09-23,Delivered,Meesho,Reseller1,5.86
MEE-822460,PID-5167,Watch,Books,9,311.24,2046-09-20,CUST-4742,Sam,customer54@example.com,+91-7418602502,"421 Street, City-9, State-23",2046-09-24,In Transit,Meesho,Reseller3,12.59
MEE-585868,PID-3289,Book,Fashion,3,485.55,2046-09-21,CUST-1409,John,customer576@example.com,+91-9972907468,"84 Street, City-16, State-26",2046-09-25,Delivered,Meesho,Reseller1,14.07
MEE-695320,PID-7623,Book,Accessories,8,191.51,2046-09-22,CUST-9812,Alex,customer454@example.com,+91-7452814233,"115 Street, City-92, State-20",2046-09-26,Delivered,Meesho,Reseller1,11.07
MEE-687333,PID-9137,Laptop,Books,3,198.98,2046-09-23,CUST-4902,Chris,customer714@example.com,+91-7370198778,"32 Street, City-20, State-4",2046-09-27,Delivered,Meesho,Reseller1,14.78
MEE-142514,PID-3827,Book,Books,2,606.13,2046-09-24,CUST-8687,Taylor,customer339@example.com,+91-8524766516,"334 Street, City-27, State-4",2046-09-28,Delivered,Meesho,Reseller2,13.99
MEE-773838,PID-2067,Headphones,Books,2,388.93,2046-09-25,CUST-1454,Taylor,customer679@example.com,+91-8529291646,"202 Street, City-73, State-2",2046-09-29,Delivered,Meesho,Reseller2,8.96
MEE-863098,PID-3473,Laptop,Electronics,7,606.26,2046-09-26,CUST-8250,John,customer498@example.com,+91-8113430850,"412 Street, City-32, State-18",2046-09-30,Cancelled,Meesho,Reseller3,16.22
MEE-504579,PID-6969,Shoes,Accessories,3,656.3,2046-09-27,CUST-1838,John,customer583@example.com,+91-7859286381,"40 Street, City-52, State-5",2046-10-01,Delivered,Meesho,Reseller3,6.24
MEE-905324,PID-8703,Book,Accessories,6,509.11,2046-09-28,CUST-6012,Sam,customer527@example.com,+91-7976790422,"406 Street, City-28, State-14",2046-10-02,Delivered,Meesho,Reseller3,15.34
MEE-331378,PID-9848,Phone,Accessories,8,903.66,2046-09-29,CUST-5241,Chris,customer599@example.com,+91-7962119801,"146 Street, City-47, State-23",2046-10-03,Delivered,Meesho,Reseller2,16.9
MEE-766096,PID-7095,Watch,Fashion,1,279.28,2046-09-30,CUST-8799,Sam,customer778@example.com,+91-7066785498,"377 Street, City-86, State-5",2046-10-04,In Transit,Meesho,Reseller1,15.29
MEE-235668,PID-3921,Phone,Fashion,8,428.05,2046-10-01,CUST-2557,Sam,customer440@example.com,+91-7845690804,"265 Street, City-78, State-28",2046-10-05,Delivered,Meesho,Reseller1,11.84
MEE-572942,PID-1069,Phone,Fashion,8,405.45,2046-10-02,CUST-9952,Taylor,customer989@example.com,+91-7427975645,"165 Street, City-3, State-30",2046-10-06,Cancelled,Meesho,Reseller2,6.15
MEE-698624,PID-2028,Headphones,Books,9,220.81,2046-10-03,CUST-1869,Alex,customer223@example.com,+91-8601856026,"374 Street, City-49, State-23",2046-10-07,Cancelled,Meesho,Reseller1,16.46
MEE-120604,PID-9432,Book,Fashion,2,823.08,2046-10-04,CUST-6098,Jane,customer887@example.com,+91-7711632200,"228 Street, City-97, State-30",2046-10-08,In Transit,Meesho,Reseller1,16.52
MEE-772327,PID-2998,Laptop,Fashion,5,110.72,2046-10-05,CUST-7344,Sam,customer588@example.com,+91-9692880028,"111 Street, City-65, State-19",2046-10-09,Delivered,Meesho,Reseller3,8.35
MEE-508524,PID-6199,Watch,Accessories,1,115.39,2046-10-06,CUST-3411,Taylor,customer151@example.com,+91-8683051740,"133 Street, City-24, State-24",2046-10-10,Cancelled,Meesho,Reseller1,14.16
MEE-135720,PID-5944,Watch,Books,3,201.8,2046-10-07,CUST-2389,John,customer126@example.com,+91-7729557600,"255 Street, City-74, State-26",2046-10-11,Delivered,Meesho,Reseller2,19.62
MEE-751192,PID-3342,Phone,Books,3,693.45,2046-10-08,CUST-5392,Chris,customer287@example.com,+91-8392886783,"417 Street, City-30, State-20",2046-10-12,Delivered,Meesho,Reseller2,17.3
MEE-290274,PID-1146,Shoes,Electronics,1,353.75,2046-10-09,CUST-4351,Jane,customer319@example.com,+91-8489357694,"74 Street, City-93, State-20",2046-10-13,Delivered,Meesho,Reseller1,8.63
MEE-585345,PID-4499,Laptop,Accessories,4,487.58,2046-10-10,CUST-6813,Jane,customer983@example.com,+91-7196984054,"204 Street, City-39, State-15",2046-10-14,In Transit,Meesho,Reseller2,17.27
MEE-499148,PID-8315,Shoes,Accessories,3,371.18,2046-10-11,CUST-6647,Taylor,customer646@example.com,+91-7435729669,"155 Street, City-100, State-5",2046-10-15,In Transit,Meesho,Reseller3,18.11
MEE-945469,PID-1275,Headphones,Books,2,811.56,2046-10-12,CUST-9795,Alex,customer585@example.com,+91-9269753328,"24 Street, City-24, State-3",2046-10-16,Cancelled,Meesho,Reseller3,19.96
MEE-674102,PID-2426,Shoes,Fashion,3,566.34,2046-10-13,CUST-7420,Alex,customer332@example.com,+91-7592038414,"422 Street, City-90, State-24",2046-10-17,In Transit,Meesho,Reseller2,18.72
MEE-902131,PID-2644,Laptop,Electronics,4,371.05,2046-10-14,CUST-6192,Jane,customer422@example.com,+91-7378558576,"226 Street, City-65, State-20",2046-10-18,In Transit,Meesho,Reseller3,14.22
MEE-317598,PID-2280,Headphones,Books,1,551.08,2046-10-15,CUST-3472,Jane,customer404@example.com,+91-9295979827,"494 Street, City-86, State-13",2046-10-19,In Transit,Meesho,Reseller1,5.6
MEE-183731,PID-8799,Watch,Accessories,1,422.3,2046-10-16,CUST-9062,Sam,customer237@example.com,+91-7293633325,"324 Street, City-4, State-27",2046-10-20,Cancelled,Meesho,Reseller1,9.75
MEE-594990,PID-7255,Laptop,Fashion,6,388.17,2046-10-17,CUST-2053,Alex,customer453@example.com,+91-9153806580,"151 Street, City-95, State-27",2046-10-21,In Transit,Meesho,Reseller2,6.76
MEE-433657,PID-3110,Shoes,Accessories,5,888.36,2046-10-18,CUST-1783,Taylor,customer115@example.com,+91-8795906448,"395 Street, City-67, State-19",2046-10-22,In Transit,Meesho,Reseller3,9.94
MEE-966732,PID-5072,Shoes,Fashion,6,773.1,2046-10-19,CUST-4556,Alex,customer153@example.com,+91-9033902860,"329 Street, City-96, State-14",2046-10-23,Cancelled,Meesho,Reseller2,15.41
MEE-541614,PID-6843,Book,Accessories,3,894.07,2046-10-20,CUST-6830,Sam,customer984@example.com,+91-7516749778,"219 Street, City-77, State-18",2046-10-24,Delivered,Meesho,Reseller1,14.01
MEE-303516,PID-7399,Headphones,Fashion,2,201.94,2046-10-21,CUST-4489,John,customer281@example.com,+91-9810497237,"254 Street, City-9, State-28",2046-10-25,In Transit,Meesho,Reseller3,8.44
MEE-574035,PID-2986,Laptop,Electronics,4,136.36,2046-10-22,CUST-9493,Taylor,customer187@example.com,+91-7835743187,"223 Street, City-75, State-18",2046-10-26,Delivered,Meesho,Reseller3,19.68
MEE-147997,PID-6915,Book,Accessories,1,595.61,2046-10-23,CUST-5968,John,customer10@example.com,+91-9836478046,"168 Street, City-21, State-5",2046-10-27,Delivered,Meesho,Reseller1,5.26
MEE-922083,PID-6616,Phone,Accessories,7,381.32,2046-10-24,CUST-5039,Alex,customer150@example.com,+91-7425341398,"377 Street, City-70, State-8",2046-10-28,Delivered,Meesho,Reseller3,14.35
MEE-603910,PID-6010,Headphones,Accessories,9,698.5,2046-10-25,CUST-7836,Sam,customer520@example.com,+91-7447624644,"252 Street, City-29, State-24",2046-10-29,Delivered,Meesho,Reseller1,6.74
MEE-354223,PID-9567,Book,Fashion,7,198.55,2046-10-26,CUST-7100,John,customer558@example.com,+91-7151727478,"173 Street, City-13, State-5",2046-10-30,Cancelled,Meesho,Reseller2,17.56
MEE-107601,PID-1000,Watch,Books,8,572.32,2046-10-27,CUST-7408,Alex,customer260@example.com,+91-7333687953,"112 Street, City-49, State-22",2046-10-31,In Transit,Meesho,Reseller1,14.64
MEE-868020,PID-9870,Watch,Electronics,4,371.43,2046-10-28,CUST-5210,Sam,customer808@example.com,+91-8105249424,"3 Street, City-72, State-1",2046-11-01,Cancelled,Meesho,Reseller1,16.17
MEE-515673,PID-4924,Laptop,Fashion,10,581.25,2046-10-29,CUST-4242,Chris,customer427@example.com,+91-8512145900,"74 Street, City-1, State-24",2046-11-02,In Transit,Meesho,Reseller3,14.32
MEE-783230,PID-5437,Laptop,Electronics,10,917.71,2046-10-30,CUST-4210,Alex,customer539@example.com,+91-9371175954,"212 Street, City-1, State-6",2046-11-03,Cancelled,Meesho,Reseller3,14.19
MEE-268897,PID-2704,Watch,Fashion,7,699.08,2046-10-31,CUST-8995,Taylor,customer947@example.com,+91-9967705463,"482 Street, City-71, State-22",2046-11-04,In Transit,Meesho,Reseller1,14.96
MEE-808084,PID-3291,Watch,Electronics,10,503.36,2046-11-01,CUST-6984,Taylor,customer315@example.com,+91-8558206893,"218 Street, City-62, State-16",2046-11-05,Delivered,Meesho,Reseller1,17.71
MEE-558040,PID-6944,Laptop,Books,6,968.64,2046-11-02,CUST-1110,Chris,customer267@example.com,+91-8084079559,"10 Street, City-95, State-27",2046-11-06,Cancelled,Meesho,Reseller3,18.97
MEE-665960,PID-8032,Phone,Fashion,7,895.14,2046-11-03,CUST-3121,Chris,customer130@example.com,+91-7522134144,"35 Street, City-47, State-22",2046-11-07,In Transit,Meesho,Reseller2,9.31
MEE-418661,PID-2180,Book,Accessories,5,722.73,2046-11-04,CUST-8800,Alex,customer557@example.com,+91-9347335204,"319 Street, City-63, State-30",2046-11-08,Cancelled,Meesho,Reseller1,14.79
MEE-921091,PID-9550,Headphones,Fashion,6,423.08,2046-11-05,CUST-7660,Chris,customer757@example.com,+91-8030327805,"26 Street, City-4, State-1",2046-11-09,Delivered,Meesho,Reseller1,10.7
MEE-198177,PID-8176,Headphones,Fashion,9,102.42,2046-11-06,CUST-8879,Taylor,customer367@example.com,+91-9691841244,"221 Street, City-72, State-27",2046-11-10,Cancelled,Meesho,Reseller2,19.14
MEE-576802,PID-3497,Headphones,Electronics,6,724.3,2046-11-07,CUST-9093,Chris,customer729@example.com,+91-9776356244,"156 Street, City-91, State-12",2046-11-11,Cancelled,Meesho,Reseller3,11.99
MEE-389277,PID-9974,Headphones,Electronics,1,687.3,2046-11-08,CUST-2394,John,customer965@example.com,+91-7169767071,"397 Street, City-17, State-12",2046-11-12,Cancelled,Meesho,Reseller1,13.04
MEE-236494,PID-3779,Book,Fashion,5,756.85,2046-11-09,CUST-8947,Jane,customer215@example.com,+91-9758026915,"189 Street, City-49, State-18",2046-11-13,Delivered,Meesho,Reseller1,18.81
MEE-875462,PID-1617,Phone,Books,1,665.38,2046-11-10,CUST-2120,Alex,customer487@example.com,+91-8449054439,"432 Street, City-44, State-4",2046-11-14,Cancelled,Meesho,Reseller2,19.48
MEE-620304,PID-7105,Watch,Fashion,10,988.02,2046-11-11,CUST-5887,Sam,customer580@example.com,+91-8810286304,"337 Street, City-77, State-12",2046-11-15,Cancelled,Meesho,Reseller1,16.71
MEE-462121,PID-9635,Laptop,Fashion,3,460.8,2046-11-12,CUST-2222,Alex,customer205@example.com,+91-9647468335,"65 Street, City-82, State-12",2046-11-16,Cancelled,Meesho,Reseller1,14.38
MEE-707624,PID-7195,Watch,Books,1,300.69,2046-11-13,CUST-8989,John,customer200@example.com,+91-7263694250,"192 Street, City-35, State-10",2046-11-17,In Transit,Meesho,Reseller3,10.26
MEE-320514,PID-7890,Shoes,Fashion,9,901.43,2046-11-14,CUST-6016,John,customer208@example.com,+91-8513689938,"497 Street, City-10, State-1",2046-11-18,Cancelled,Meesho,Reseller1,15.16
MEE-730036,PID-3892,Headphones,Books,5,398.37,2046-11-15,CUST-8020,Sam,customer191@example.com,+91-9171745120,"10 Street, City-65, State-27",2046-11-19,In Transit,Meesho,Reseller1,9.49
MEE-951113,PID-4099,Laptop,Accessories,1,334.51,2046-11-16,CUST-1158,John,customer945@example.com,+91-9601071845,"156 Street, City-54, State-11",2046-11-20,In Transit,Meesho,Reseller1,18.6
MEE-888771,PID-2964,Phone,Books,10,495.44,2046-11-17,CUST-9018,Alex,customer117@example.com,+91-8672539063,"11 Street, City-62, State-1",2046-11-21,Delivered,Meesho,Reseller3,11.14
MEE-812052,PID-1174,Laptop,Electronics,1,615.46,2046-11-18,CUST-8137,Chris,customer35@example.com,+91-9798577345,"240 Street, City-12, State-1",2046-11-22,In Transit,Meesho,Reseller3,19.29
MEE-363977,PID-7572,Watch,Fashion,7,615.7,2046-11-19,CUST-2884,Taylor,customer800@example.com,+91-7964414371,"80 Street, City-7, State-13",2046-11-23,In Transit,Meesho,Reseller3,7.85
MEE-605601,PID-1428,Book,Electronics,6,488.86,2046-11-20,CUST-9389,John,customer622@example.com,+91-8165578286,"458 Street, City-82, State-18",2046-11-24,Cancelled,Meesho,Reseller1,8.0
MEE-776245,PID-4716,Book,Accessories,1,918.11,2046-11-21,CUST-3063,John,customer517@example.com,+91-9793898159,"477 Street, City-32, State-18",2046-11-25,Cancelled,Meesho,Reseller1,15.64
MEE-847287,PID-3085,Book,Accessories,5,485.05,2046-11-22,CUST-7777,John,customer581@example.com,+91-8807052452,"287 Street, City-77, State-6",2046-11-26,Cancelled,Meesho,Reseller1,6.18
MEE-985766,PID-6660,Phone,Accessories,5,331.8,2046-11-23,CUST-6389,Alex,customer472@example.com,+91-9413245822,"435 Street, City-73, State-1",2046-11-27,Cancelled,Meesho,Reseller2,11.34
MEE-998770,PID-2453,Shoes,Accessories,3,954.04,2046-11-24,CUST-6881,Chris,customer846@example.com,+91-9964146569,"450 Street, City-12, State-26",2046-11-28,Delivered,Meesho,Reseller2,12.17
MEE-899079,PID-3318,Headphones,Books,5,468.91,2046-11-25,CUST-3576,Jane,customer178@example.com,+91-8663453791,"169 Street, City-42, State-18",2046-11-29,Delivered,Meesho,Reseller2,13.16
MEE-445870,PID-7569,Watch,Electronics,5,403.47,2046-11-26,CUST-7341,Taylor,customer766@example.com,+91-8804939604,"116 Street, City-100, State-7",2046-11-30,In Transit,Meesho,Reseller3,12.07
MEE-306034,PID-4539,Watch,Books,6,416.68,2046-11-27,CUST-8716,Alex,customer951@example.com,+91-9341295079,"327 Street, City-75, State-23",2046-12-01,Delivered,Meesho,Reseller3,18.66
MEE-198088,PID-4214,Watch,Electronics,3,882.28,2046-11-28,CUST-5802,Alex,customer234@example.com,+91-9869935460,"73 Street, City-90, State-15",2046-12-02,Cancelled,Meesho,Reseller1,8.67
MEE-387233,PID-3304,Headphones,Books,2,876.42,2046-11-29,CUST-8460,Sam,customer575@example.com,+91-7993468391,"385 Street, City-24, State-10",2046-12-03,Delivered,Meesho,Reseller1,13.23
MEE-242084,PID-6036,Laptop,Books,3,517.27,2046-11-30,CUST-3834,John,customer32@example.com,+91-7300569725,"227 Street, City-32, State-1",2046-12-04,Delivered,Meesho,Reseller1,9.51
MEE-920869,PID-2391,Headphones,Accessories,5,890.07,2046-12-01,CUST-2346,John,customer560@example.com,+91-7018255079,"218 Street, City-38, State-9",2046-12-05,Delivered,Meesho,Reseller2,14.65
MEE-695928,PID-1714,Headphones,Electronics,8,578.74,2046-12-02,CUST-1851,Taylor,customer313@example.com,+91-9266498683,"238 Street, City-91, State-23",2046-12-06,Cancelled,Meesho,Reseller3,19.35
MEE-460587,PID-2560,Phone,Books,2,883.5,2046-12-03,CUST-1755,Jane,customer877@example.com,+91-8419257781,"155 Street, City-10, State-8",2046-12-07,In Transit,Meesho,Reseller1,8.77
MEE-280046,PID-6457,Laptop,Books,10,715.66,2046-12-04,CUST-1834,Sam,customer360@example.com,+91-7716727794,"25 Street, City-37, State-12",2046-12-08,Cancelled,Meesho,Reseller3,9.11
MEE-951018,PID-3010,Watch,Electronics,4,552.61,2046-12-05,CUST-8268,Alex,customer559@example.com,+91-7916364970,"240 Street, City-59, State-7",2046-12-09,Cancelled,Meesho,Reseller2,19.35
MEE-790429,PID-6632,Shoes,Books,8,744.16,2046-12-06,CUST-7107,Chris,customer178@example.com,+91-8133108529,"312 Street, City-81, State-30",2046-12-10,Delivered,Meesho,Reseller1,12.72
MEE-305926,PID-9445,Book,Books,10,387.03,2046-12-07,CUST-4987,John,customer435@example.com,+91-9876419180,"354 Street, City-87, State-9",2046-12-11,Cancelled,Meesho,Reseller1,15.13
MEE-880873,PID-9111,Laptop,Electronics,7,474.92,2046-12-08,CUST-9464,Jane,customer246@example.com,+91-9527444394,"49 Street, City-94, State-9",2046-12-12,In Transit,Meesho,Reseller2,15.91
MEE-348479,PID-5076,Book,Books,2,475.07,2046-12-09,CUST-9920,John,customer124@example.com,+91-8474462301,"214 Street, City-95, State-23",2046-12-13,In Transit,Meesho,Reseller3,13.86
MEE-216058,PID-1353,Watch,Books,9,854.33,2046-12-10,CUST-2429,Sam,customer862@example.com,+91-9711123179,"220 Street, City-84, State-14",2046-12-14,Cancelled,Meesho,Reseller3,9.31
MEE-283925,PID-1433,Laptop,Books,5,818.4,2046-12-11,CUST-8790,John,customer70@example.com,+91-7974713199,"278 Street, City-78, State-18",2046-12-15,Cancelled,Meesho,Reseller2,6.33
MEE-369597,PID-1543,Headphones,Electronics,8,269.84,2046-12-12,CUST-3425,Sam,customer705@example.com,+91-9200300049,"212 Street, City-36, State-1",2046-12-16,Cancelled,Meesho,Reseller1,16.62
MEE-592103,PID-2785,Phone,Books,3,216.85,2046-12-13,CUST-5956,Alex,customer851@example.com,+91-8186816958,"414 Street, City-32, State-26",2046-12-17,In Transit,Meesho,Reseller2,19.58
MEE-317965,PID-7197,Phone,Fashion,10,984.07,2046-12-14,CUST-7027,John,customer954@example.com,+91-8272785920,"396 Street, City-52, State-16",2046-12-18,Delivered,Meesho,Reseller3,12.65
MEE-130901,PID-3217,Shoes,Books,7,773.22,2046-12-15,CUST-2404,John,customer893@example.com,+91-8825639119,"457 Street, City-55, State-10",2046-12-19,In Transit,Meesho,Reseller2,6.79
MEE-310336,PID-9643,Watch,Fashion,7,899.48,2046-12-16,CUST-1521,Taylor,customer630@example.com,+91-7208906720,"412 Street, City-16, State-29",2046-12-20,Cancelled,Meesho,Reseller1,10.42
MEE-147585,PID-8573,Headphones,Books,4,694.65,2046-12-17,CUST-4594,John,customer773@example.com,+91-7169977739,"186 Street, City-44, State-17",2046-12-21,Cancelled,Meesho,Reseller3,18.4
