OrderID,ProductID,ProductName,Category,QuantitySold,SellingPrice,DateOfSale,CustomerID,CustomerName,ContactEmail,PhoneNumber,DeliveryAddress,DeliveryDate,DeliveryStatus,Platform,CouponUsed,ReturnWindow
FLI-508102,PID-4934,Watch,Books,8,799.76,07-11-45,CUST-3267,Jane,customer587@example.com,-7543919053,"312 Street, City-88, State-8",11-11-45,Delivered,Flipkart,TRUE,24
FLI-911362,PID-2285,Laptop,Accessories,8,875.27,08-11-45,CUST-5103,Sam,customer212@example.com,-8022248707,"216 Street, City-20, State-1",12-11-45,In Transit,Flipkart,FALSE,19
FLI-391982,PID-6061,Shoes,Fashion,1,640.18,09-11-45,CUST-1528,Jane,customer498@example.com,-7435167893,"356 Street, City-81, State-18",13-11-45,Delivered,Flipkart,FALSE,26
FLI-598545,PID-8248,Headphones,Electronics,4,947.56,10-11-45,CUST-5760,Alex,customer783@example.com,-7403701998,"456 Street, City-59, State-7",14-11-45,Delivered,Flipkart,TRUE,13
FLI-474120,PID-4834,Headphones,Fashion,6,875.45,11-11-45,CUST-4044,Alex,customer613@example.com,-8949353379,"133 Street, City-80, State-10",15-11-45,In Transit,Flipkart,FALSE,21
FLI-257656,PID-9211,Phone,Fashion,3,551.21,12-11-45,CUST-3713,John,customer515@example.com,-7013347988,"222 Street, City-25, State-26",16-11-45,In Transit,Flipkart,TRUE,8
FLI-135938,PID-9753,Laptop,Electronics,7,567.23,13-11-45,CUST-6423,Chris,customer829@example.com,-7862289427,"254 Street, City-100, State-29",17-11-45,Delivered,Flipkart,FALSE,27
FLI-197689,PID-7764,Headphones,Electronics,6,351.84,14-11-45,CUST-2384,John,customer859@example.com,-7447941850,"112 Street, City-11, State-26",18-11-45,Delivered,Flipkart,FALSE,7
FLI-523680,PID-8109,Headphones,Accessories,5,746.48,15-11-45,CUST-8121,Sam,customer168@example.com,-9423854109,"288 Street, City-76, State-16",19-11-45,In Transit,Flipkart,TRUE,29
FLI-626579,PID-9036,Headphones,Books,6,844.64,16-11-45,CUST-5929,Jane,customer204@example.com,-9297530533,"473 Street, City-58, State-3",20-11-45,In Transit,Flipkart,FALSE,20
FLI-118252,PID-6469,Laptop,Books,7,435.92,17-11-45,CUST-6546,John,customer299@example.com,-7188550369,"347 Street, City-43, State-7",21-11-45,In Transit,Flipkart,TRUE,23
FLI-164446,PID-1612,Watch,Electronics,3,415.21,18-11-45,CUST-1417,Taylor,customer793@example.com,-8147236341,"283 Street, City-83, State-6",22-11-45,Delivered,Flipkart,TRUE,28
FLI-431188,PID-3466,Laptop,Accessories,1,144.18,19-11-45,CUST-7749,Sam,customer307@example.com,-9573645033,"417 Street, City-58, State-12",23-11-45,Cancelled,Flipkart,TRUE,30
FLI-780595,PID-2451,Watch,Accessories,2,127.05,20-11-45,CUST-7335,Jane,customer247@example.com,-9569070442,"85 Street, City-92, State-2",24-11-45,Delivered,Flipkart,FALSE,24
FLI-323018,PID-8820,Laptop,Books,5,624.86,21-11-45,CUST-2535,Sam,customer793@example.com,-8234441487,"242 Street, City-94, State-3",25-11-45,Delivered,Flipkart,TRUE,10
FLI-406032,PID-2432,Laptop,Fashion,4,175.91,22-11-45,CUST-6620,Taylor,customer578@example.com,-8876192732,"358 Street, City-47, State-11",26-11-45,Cancelled,Flipkart,FALSE,20
FLI-942328,PID-7036,Laptop,Books,10,300.56,23-11-45,CUST-7421,John,customer637@example.com,-7492774597,"42 Street, City-60, State-12",27-11-45,Cancelled,Flipkart,TRUE,10
FLI-805469,PID-1454,Headphones,Accessories,8,921.07,24-11-45,CUST-4497,Taylor,customer839@example.com,-7581547723,"93 Street, City-100, State-2",28-11-45,In Transit,Flipkart,TRUE,21
FLI-680656,PID-1177,Watch,Books,8,277.46,25-11-45,CUST-7463,Taylor,customer897@example.com,-8157564013,"128 Street, City-94, State-1",29-11-45,Delivered,Flipkart,TRUE,29
FLI-383099,PID-9539,Headphones,Accessories,9,575.88,26-11-45,CUST-1992,Taylor,customer86@example.com,-9822303202,"292 Street, City-50, State-6",30-11-45,Delivered,Flipkart,FALSE,20
FLI-961082,PID-3544,Headphones,Fashion,5,169.57,27-11-45,CUST-7623,Alex,customer221@example.com,-9622420897,"224 Street, City-88, State-17",01-12-45,Cancelled,Flipkart,FALSE,29
FLI-489158,PID-9270,Book,Electronics,7,652.13,28-11-45,CUST-2238,Taylor,customer471@example.com,-8420548656,"282 Street, City-74, State-11",02-12-45,Cancelled,Flipkart,TRUE,19
FLI-125415,PID-5955,Watch,Fashion,9,380.1,29-11-45,CUST-8649,Chris,customer941@example.com,-7457631179,"87 Street, City-65, State-9",03-12-45,Cancelled,Flipkart,TRUE,13
FLI-599861,PID-4244,Shoes,Accessories,5,529.59,30-11-45,CUST-3189,Chris,customer337@example.com,-9444394861,"301 Street, City-52, State-13",04-12-45,Delivered,Flipkart,TRUE,25
FLI-550165,PID-2893,Laptop,Books,9,883.26,01-12-45,CUST-4980,Sam,customer165@example.com,-7798211419,"5 Street, City-67, State-1",05-12-45,Delivered,Flipkart,TRUE,10
FLI-493803,PID-1825,Book,Accessories,1,977.62,02-12-45,CUST-6903,Taylor,customer220@example.com,-8686396470,"6 Street, City-72, State-18",06-12-45,Cancelled,Flipkart,TRUE,19
FLI-408264,PID-2434,Headphones,Electronics,6,149.32,03-12-45,CUST-8694,Alex,customer346@example.com,-7341192978,"282 Street, City-28, State-14",07-12-45,Cancelled,Flipkart,FALSE,25
FLI-655641,PID-8081,Phone,Fashion,9,839.44,04-12-45,CUST-4713,Jane,customer899@example.com,-8184087550,"169 Street, City-59, State-19",08-12-45,Delivered,Flipkart,FALSE,21
FLI-325103,PID-3156,Headphones,Electronics,3,378.13,05-12-45,CUST-2068,Taylor,customer994@example.com,-8323265416,"127 Street, City-55, State-25",09-12-45,Delivered,Flipkart,TRUE,26
FLI-916234,PID-7819,Book,Books,9,568.66,06-12-45,CUST-4946,Taylor,customer772@example.com,-8056175176,"368 Street, City-14, State-8",10-12-45,Cancelled,Flipkart,TRUE,11
FLI-222805,PID-9435,Headphones,Electronics,4,298.47,07-12-45,CUST-9102,Chris,customer211@example.com,-9731610581,"198 Street, City-53, State-14",11-12-45,In Transit,Flipkart,FALSE,20
FLI-743307,PID-5525,Phone,Books,1,373.67,08-12-45,CUST-5442,Alex,customer792@example.com,-7367827548,"475 Street, City-86, State-5",12-12-45,In Transit,Flipkart,TRUE,27
FLI-429917,PID-4872,Shoes,Accessories,6,994.56,09-12-45,CUST-6919,Taylor,customer969@example.com,-9179420590,"214 Street, City-55, State-30",13-12-45,Cancelled,Flipkart,FALSE,8
FLI-394363,PID-4348,Watch,Accessories,10,190.61,10-12-45,CUST-4365,Alex,customer473@example.com,-9372005767,"415 Street, City-78, State-10",14-12-45,Cancelled,Flipkart,TRUE,10
FLI-673787,PID-4340,Shoes,Fashion,6,143.33,11-12-45,CUST-7836,Alex,customer29@example.com,-8432890575,"331 Street, City-99, State-30",15-12-45,Delivered,Flipkart,FALSE,9
FLI-386812,PID-4034,Book,Fashion,9,204,12-12-45,CUST-4951,Alex,customer594@example.com,-7634219753,"225 Street, City-50, State-21",16-12-45,In Transit,Flipkart,TRUE,13
FLI-173019,PID-3041,Laptop,Electronics,5,859.36,13-12-45,CUST-6456,Jane,customer949@example.com,-9752983779,"41 Street, City-60, State-10",17-12-45,Cancelled,Flipkart,TRUE,9
FLI-318994,PID-9896,Watch,Electronics,1,580.86,14-12-45,CUST-9493,Chris,customer160@example.com,-7704246519,"289 Street, City-68, State-19",18-12-45,Cancelled,Flipkart,FALSE,14
FLI-538907,PID-8383,Watch,Electronics,5,980.23,15-12-45,CUST-1893,Chris,customer783@example.com,-8269386750,"80 Street, City-4, State-21",19-12-45,In Transit,Flipkart,TRUE,16
FLI-898195,PID-4226,Phone,Electronics,6,373.12,16-12-45,CUST-9942,John,customer767@example.com,-7168828186,"224 Street, City-36, State-30",20-12-45,Cancelled,Flipkart,TRUE,26
FLI-864034,PID-1455,Book,Electronics,8,210.1,17-12-45,CUST-2681,Alex,customer477@example.com,-7352576294,"10 Street, City-61, State-17",21-12-45,Cancelled,Flipkart,TRUE,9
FLI-121805,PID-8501,Phone,Fashion,9,319.81,18-12-45,CUST-1569,John,customer506@example.com,-9062844969,"230 Street, City-78, State-1",22-12-45,Delivered,Flipkart,TRUE,7
FLI-124424,PID-6205,Headphones,Books,2,455.79,19-12-45,CUST-9736,Chris,customer823@example.com,-9648538002,"176 Street, City-54, State-9",23-12-45,Cancelled,Flipkart,FALSE,11
FLI-354593,PID-8407,Laptop,Books,2,366.83,20-12-45,CUST-8019,Sam,customer251@example.com,-7218039660,"434 Street, City-73, State-10",24-12-45,Delivered,Flipkart,FALSE,15
FLI-852889,PID-3339,Laptop,Books,6,133.27,21-12-45,CUST-2587,John,customer858@example.com,-7788369881,"281 Street, City-18, State-3",25-12-45,In Transit,Flipkart,TRUE,19
FLI-526031,PID-5096,Watch,Electronics,7,155.05,22-12-45,CUST-4196,Alex,customer284@example.com,-9490851614,"234 Street, City-49, State-18",26-12-45,Cancelled,Flipkart,TRUE,16
FLI-835739,PID-6861,Shoes,Electronics,5,330.49,23-12-45,CUST-6320,John,customer121@example.com,-9913430517,"202 Street, City-61, State-5",27-12-45,In Transit,Flipkart,FALSE,26
FLI-146316,PID-4208,Watch,Fashion,5,984.21,24-12-45,CUST-1259,Jane,customer973@example.com,-7751071289,"440 Street, City-46, State-11",28-12-45,In Transit,Flipkart,FALSE,15
FLI-133438,PID-8661,Phone,Books,6,216.7,25-12-45,CUST-3421,Jane,customer931@example.com,-8170693748,"317 Street, City-57, State-27",29-12-45,Delivered,Flipkart,TRUE,26
FLI-390602,PID-8270,Headphones,Fashion,3,318.16,26-12-45,CUST-3966,Alex,customer949@example.com,-8285326706,"158 Street, City-19, State-28",30-12-45,Delivered,Flipkart,TRUE,21
FLI-563304,PID-6599,Headphones,Books,8,505.27,27-12-45,CUST-2807,Sam,customer679@example.com,-9393116974,"284 Street, City-35, State-8",31-12-45,Cancelled,Flipkart,TRUE,25
FLI-151386,PID-6619,Phone,Electronics,10,837.58,28-12-45,CUST-3435,Chris,customer989@example.com,-9317531296,"16 Street, City-81, State-29",01-01-46,Cancelled,Flipkart,FALSE,23
FLI-286696,PID-3068,Watch,Electronics,2,650.86,29-12-45,CUST-4000,Jane,customer251@example.com,-7730168331,"270 Street, City-34, State-24",02-01-46,Cancelled,Flipkart,TRUE,29
FLI-261967,PID-5842,Headphones,Electronics,9,632.32,30-12-45,CUST-5772,Alex,customer565@example.com,-8953753671,"376 Street, City-35, State-3",03-01-46,Delivered,Flipkart,TRUE,21
FLI-531955,PID-7732,Laptop,Electronics,2,635.69,31-12-45,CUST-2434,Chris,customer974@example.com,-9570569931,"187 Street, City-83, State-30",04-01-46,Cancelled,Flipkart,TRUE,17
FLI-384761,PID-8438,Shoes,Electronics,4,908.62,01-01-46,CUST-4771,Alex,customer538@example.com,-9767574816,"407 Street, City-27, State-12",05-01-46,Delivered,Flipkart,FALSE,15
FLI-954044,PID-9501,Shoes,Fashion,2,141.93,02-01-46,CUST-3586,Sam,customer421@example.com,-9150012503,"253 Street, City-98, State-26",06-01-46,Delivered,Flipkart,FALSE,28
FLI-759324,PID-6290,Shoes,Accessories,8,603.62,03-01-46,CUST-1335,Chris,customer721@example.com,-8182298161,"369 Street, City-76, State-10",07-01-46,In Transit,Flipkart,FALSE,8
FLI-833660,PID-4496,Phone,Electronics,10,111.15,04-01-46,CUST-7010,Chris,customer71@example.com,-9047735329,"457 Street, City-14, State-28",08-01-46,Cancelled,Flipkart,TRUE,24
FLI-727097,PID-1594,Laptop,Accessories,7,775.17,05-01-46,CUST-8394,Taylor,customer840@example.com,-8729028830,"174 Street, City-72, State-22",09-01-46,Cancelled,Flipkart,TRUE,19
FLI-681988,PID-6075,Watch,Accessories,3,997.67,06-01-46,CUST-2744,Jane,customer51@example.com,-7990096866,"483 Street, City-53, State-11",10-01-46,Delivered,Flipkart,FALSE,9
FLI-713266,PID-7169,Headphones,Electronics,3,489.48,07-01-46,CUST-2639,Alex,customer274@example.com,-8928367921,"116 Street, City-5, State-10",11-01-46,In Transit,Flipkart,FALSE,16
FLI-788085,PID-7342,Book,Electronics,5,356.1,08-01-46,CUST-7466,Alex,customer520@example.com,-9939913106,"258 Street, City-96, State-13",12-01-46,Delivered,Flipkart,TRUE,14
FLI-595612,PID-2412,Watch,Accessories,7,471.26,09-01-46,CUST-1228,Sam,customer525@example.com,-8160914148,"160 Street, City-14, State-22",13-01-46,Cancelled,Flipkart,FALSE,29
FLI-178373,PID-2380,Watch,Fashion,10,726.84,10-01-46,CUST-9311,Chris,customer584@example.com,-9198925337,"59 Street, City-47, State-21",14-01-46,Cancelled,Flipkart,FALSE,9
FLI-944751,PID-6026,Phone,Accessories,8,351.53,11-01-46,CUST-3112,Alex,customer830@example.com,-7832031650,"112 Street, City-42, State-9",15-01-46,Delivered,Flipkart,FALSE,25
FLI-429386,PID-4295,Book,Electronics,3,396.25,12-01-46,CUST-2098,Sam,customer940@example.com,-8877241965,"366 Street, City-79, State-23",16-01-46,Cancelled,Flipkart,TRUE,27
FLI-183487,PID-5685,Phone,Fashion,3,998.45,13-01-46,CUST-4082,Chris,customer951@example.com,-9948763825,"158 Street, City-60, State-15",17-01-46,In Transit,Flipkart,FALSE,30
FLI-184475,PID-5499,Watch,Fashion,5,293.57,14-01-46,CUST-5958,Sam,customer908@example.com,-7302693275,"332 Street, City-89, State-3",18-01-46,In Transit,Flipkart,TRUE,12
FLI-281906,PID-7130,Phone,Fashion,2,669.89,15-01-46,CUST-4087,Alex,customer299@example.com,-8221731615,"328 Street, City-41, State-23",19-01-46,Delivered,Flipkart,FALSE,21
FLI-148658,PID-5624,Watch,Accessories,4,535.57,16-01-46,CUST-3573,John,customer255@example.com,-9358358631,"404 Street, City-99, State-15",20-01-46,Delivered,Flipkart,TRUE,24
FLI-766013,PID-4075,Headphones,Books,10,270.76,17-01-46,CUST-8546,John,customer729@example.com,-9747296843,"215 Street, City-73, State-27",21-01-46,Delivered,Flipkart,TRUE,15
FLI-479844,PID-4607,Laptop,Accessories,9,836.85,18-01-46,CUST-6494,Taylor,customer322@example.com,-8258033972,"287 Street, City-100, State-17",22-01-46,Delivered,Flipkart,FALSE,28
FLI-713038,PID-2910,Watch,Books,4,222.27,19-01-46,CUST-4571,Jane,customer760@example.com,-9405623925,"146 Street, City-15, State-30",23-01-46,In Transit,Flipkart,TRUE,15
FLI-558786,PID-7540,Phone,Books,5,563.52,20-01-46,CUST-4221,Jane,customer490@example.com,-7221916066,"48 Street, City-41, State-4",24-01-46,Delivered,Flipkart,FALSE,16
FLI-198216,PID-5777,Shoes,Books,6,332.58,21-01-46,CUST-4470,Taylor,customer269@example.com,-8715645727,"112 Street, City-90, State-25",25-01-46,Cancelled,Flipkart,FALSE,14
FLI-191544,PID-4183,Laptop,Electronics,2,372.68,22-01-46,CUST-7961,Sam,customer348@example.com,-9646354451,"346 Street, City-12, State-28",26-01-46,Cancelled,Flipkart,FALSE,9
FLI-144789,PID-7049,Laptop,Electronics,2,596.84,23-01-46,CUST-4534,Chris,customer324@example.com,-8345133539,"37 Street, City-58, State-8",27-01-46,In Transit,Flipkart,FALSE,22
FLI-633124,PID-6748,Headphones,Electronics,10,550.96,24-01-46,CUST-8829,Taylor,customer509@example.com,-8016016698,"344 Street, City-94, State-20",28-01-46,Delivered,Flipkart,TRUE,7
FLI-442437,PID-4126,Headphones,Fashion,1,456.17,25-01-46,CUST-7142,Jane,customer582@example.com,-9960416445,"275 Street, City-6, State-16",29-01-46,In Transit,Flipkart,FALSE,29
FLI-892780,PID-5533,Book,Books,4,646.48,26-01-46,CUST-1687,Sam,customer674@example.com,-8989344292,"475 Street, City-58, State-10",30-01-46,Cancelled,Flipkart,TRUE,18
FLI-533311,PID-6396,Shoes,Electronics,5,567.51,27-01-46,CUST-5140,Taylor,customer591@example.com,-9515740706,"90 Street, City-43, State-24",31-01-46,Cancelled,Flipkart,TRUE,26
FLI-478376,PID-7962,Headphones,Electronics,3,915.81,28-01-46,CUST-8726,John,customer871@example.com,-8201444226,"6 Street, City-35, State-1",01-02-46,In Transit,Flipkart,FALSE,14
FLI-457757,PID-6915,Phone,Electronics,2,679.18,29-01-46,CUST-1152,John,customer282@example.com,-9050238116,"466 Street, City-41, State-18",02-02-46,Cancelled,Flipkart,TRUE,30
FLI-393688,PID-3272,Shoes,Accessories,3,371.02,30-01-46,CUST-4595,Chris,customer376@example.com,-9936049248,"15 Street, City-94, State-7",03-02-46,Cancelled,Flipkart,TRUE,14
FLI-817296,PID-8835,Headphones,Accessories,2,936.91,31-01-46,CUST-3555,Alex,customer691@example.com,-7604692220,"93 Street, City-89, State-6",04-02-46,Delivered,Flipkart,FALSE,13
FLI-735158,PID-2624,Phone,Books,10,489.04,01-02-46,CUST-4078,Taylor,customer324@example.com,-7367960752,"450 Street, City-90, State-18",05-02-46,In Transit,Flipkart,FALSE,7
FLI-136303,PID-2783,Headphones,Electronics,7,899.88,02-02-46,CUST-9379,Taylor,customer334@example.com,-9682803226,"421 Street, City-27, State-22",06-02-46,Cancelled,Flipkart,TRUE,19
FLI-168578,PID-2176,Headphones,Accessories,10,690.07,03-02-46,CUST-5580,John,customer856@example.com,-7715007229,"217 Street, City-44, State-12",07-02-46,In Transit,Flipkart,FALSE,25
FLI-815902,PID-1233,Headphones,Accessories,8,713.11,04-02-46,CUST-3930,Chris,customer269@example.com,-8907779906,"333 Street, City-20, State-2",08-02-46,Delivered,Flipkart,FALSE,18
FLI-324838,PID-9753,Shoes,Accessories,4,208.99,05-02-46,CUST-6664,Alex,customer759@example.com,-7882170801,"170 Street, City-81, State-8",09-02-46,Delivered,Flipkart,FALSE,24
FLI-226795,PID-8442,Laptop,Fashion,10,847.14,06-02-46,CUST-6497,Taylor,customer988@example.com,-7444207472,"462 Street, City-75, State-18",10-02-46,Cancelled,Flipkart,FALSE,19
FLI-293803,PID-6057,Phone,Electronics,7,173.33,07-02-46,CUST-4797,Taylor,customer20@example.com,-8435563041,"293 Street, City-62, State-30",11-02-46,In Transit,Flipkart,FALSE,15
FLI-319504,PID-5204,Laptop,Accessories,8,814.14,08-02-46,CUST-2068,Jane,customer333@example.com,-8358471340,"478 Street, City-62, State-29",12-02-46,Cancelled,Flipkart,TRUE,10
FLI-432971,PID-4450,Book,Electronics,10,821.46,09-02-46,CUST-3434,Sam,customer625@example.com,-8001451418,"232 Street, City-65, State-10",13-02-46,In Transit,Flipkart,FALSE,17
FLI-301718,PID-3872,Book,Fashion,6,526.82,10-02-46,CUST-2703,Taylor,customer633@example.com,-7910830948,"223 Street, City-49, State-19",14-02-46,In Transit,Flipkart,FALSE,10
FLI-538645,PID-3422,Book,Electronics,2,357.43,11-02-46,CUST-2363,Taylor,customer299@example.com,-8052713718,"348 Street, City-32, State-4",15-02-46,Delivered,Flipkart,TRUE,14
FLI-144139,PID-8471,Watch,Accessories,2,677.05,12-02-46,CUST-9249,Alex,customer446@example.com,-7690499792,"132 Street, City-29, State-9",16-02-46,Cancelled,Flipkart,FALSE,27
FLI-581362,PID-6152,Book,Fashion,9,348.14,13-02-46,CUST-6149,Sam,customer415@example.com,-7078014422,"4 Street, City-98, State-10",17-02-46,Delivered,Flipkart,FALSE,14
FLI-315335,PID-9708,Watch,Accessories,4,300.48,14-02-46,CUST-3612,Jane,customer634@example.com,-8584526703,"379 Street, City-69, State-7",18-02-46,Cancelled,Flipkart,FALSE,27
FLI-545616,PID-6733,Watch,Electronics,8,303.27,15-02-46,CUST-5500,Taylor,customer543@example.com,-7921316901,"412 Street, City-72, State-1",19-02-46,Cancelled,Flipkart,TRUE,27
FLI-904916,PID-3992,Laptop,Electronics,3,342.66,16-02-46,CUST-5778,Taylor,customer620@example.com,-7007698879,"74 Street, City-74, State-10",20-02-46,Cancelled,Flipkart,TRUE,13
FLI-974306,PID-7195,Phone,Books,7,667.65,17-02-46,CUST-9462,Sam,customer441@example.com,-8204777068,"64 Street, City-9, State-1",21-02-46,In Transit,Flipkart,TRUE,17
FLI-400507,PID-4359,Watch,Electronics,6,486.56,18-02-46,CUST-5239,John,customer862@example.com,-7334114971,"96 Street, City-8, State-9",22-02-46,In Transit,Flipkart,FALSE,7
FLI-751960,PID-1078,Watch,Fashion,1,196.49,19-02-46,CUST-1539,Sam,customer806@example.com,-9846073372,"345 Street, City-24, State-2",23-02-46,In Transit,Flipkart,TRUE,18
FLI-446850,PID-3418,Shoes,Fashion,4,676.43,20-02-46,CUST-5705,Taylor,customer759@example.com,-9101548416,"182 Street, City-51, State-12",24-02-46,In Transit,Flipkart,FALSE,12
FLI-790883,PID-6052,Book,Accessories,5,643.7,21-02-46,CUST-3857,Taylor,customer172@example.com,-8499214439,"97 Street, City-24, State-25",25-02-46,Cancelled,Flipkart,FALSE,29
FLI-959320,PID-8824,Phone,Electronics,5,498.58,22-02-46,CUST-9039,Sam,customer679@example.com,-7243576268,"138 Street, City-73, State-1",26-02-46,Cancelled,Flipkart,FALSE,19
FLI-779398,PID-7380,Phone,Fashion,2,496.96,23-02-46,CUST-7392,Chris,customer530@example.com,-8855136885,"355 Street, City-74, State-22",27-02-46,Cancelled,Flipkart,TRUE,11
FLI-900586,PID-2354,Book,Accessories,6,972.34,24-02-46,CUST-5385,Chris,customer858@example.com,-7563426526,"246 Street, City-20, State-14",28-02-46,Cancelled,Flipkart,TRUE,15
FLI-256546,PID-4830,Headphones,Books,8,971.48,25-02-46,CUST-6668,John,customer766@example.com,-8226663678,"271 Street, City-45, State-14",01-03-46,Delivered,Flipkart,TRUE,7
FLI-846698,PID-1099,Phone,Fashion,7,474.95,26-02-46,CUST-9225,Sam,customer227@example.com,-7916516502,"332 Street, City-7, State-20",02-03-46,Delivered,Flipkart,FALSE,24
FLI-359075,PID-7316,Watch,Fashion,4,467.93,27-02-46,CUST-2367,Sam,customer195@example.com,-8862275173,"496 Street, City-7, State-26",03-03-46,Cancelled,Flipkart,TRUE,7
FLI-567623,PID-8274,Watch,Electronics,7,638.02,28-02-46,CUST-7353,Taylor,customer188@example.com,-9655839420,"192 Street, City-15, State-4",04-03-46,Cancelled,Flipkart,FALSE,15
FLI-504110,PID-4046,Headphones,Accessories,9,339.69,01-03-46,CUST-4583,Taylor,customer153@example.com,-7748167519,"317 Street, City-13, State-2",05-03-46,In Transit,Flipkart,TRUE,9
FLI-796365,PID-7685,Laptop,Accessories,1,668.19,02-03-46,CUST-8651,Jane,customer167@example.com,-8927009571,"337 Street, City-6, State-29",06-03-46,In Transit,Flipkart,FALSE,10
FLI-843133,PID-6272,Headphones,Books,10,785.9,03-03-46,CUST-1369,Chris,customer319@example.com,-8851813050,"277 Street, City-1, State-19",07-03-46,Delivered,Flipkart,FALSE,24
FLI-526798,PID-2223,Phone,Books,8,399.08,04-03-46,CUST-1633,Jane,customer403@example.com,-8094630030,"338 Street, City-39, State-23",08-03-46,Delivered,Flipkart,TRUE,26
FLI-449361,PID-1885,Phone,Electronics,1,230.66,05-03-46,CUST-3161,Sam,customer367@example.com,-9000665886,"282 Street, City-50, State-5",09-03-46,In Transit,Flipkart,FALSE,26
FLI-843164,PID-5635,Headphones,Fashion,4,395.29,06-03-46,CUST-4000,Jane,customer841@example.com,-9452358391,"350 Street, City-33, State-30",10-03-46,In Transit,Flipkart,FALSE,29
FLI-593202,PID-1666,Phone,Electronics,9,743.04,07-03-46,CUST-5734,Sam,customer58@example.com,-9122287817,"457 Street, City-10, State-3",11-03-46,Delivered,Flipkart,TRUE,27
FLI-280740,PID-8555,Shoes,Fashion,9,882.24,08-03-46,CUST-2992,John,customer52@example.com,-7785852591,"340 Street, City-62, State-7",12-03-46,Cancelled,Flipkart,TRUE,10
FLI-104785,PID-6646,Laptop,Fashion,1,330.77,09-03-46,CUST-1703,Taylor,customer52@example.com,-9324684945,"442 Street, City-80, State-9",13-03-46,Delivered,Flipkart,TRUE,19
FLI-665851,PID-7513,Watch,Accessories,6,183.82,10-03-46,CUST-6410,John,customer928@example.com,-7031128818,"98 Street, City-11, State-7",14-03-46,Delivered,Flipkart,TRUE,25
FLI-138988,PID-7143,Watch,Accessories,9,295.9,11-03-46,CUST-6024,John,customer242@example.com,-7345946640,"355 Street, City-55, State-10",15-03-46,Delivered,Flipkart,FALSE,12
FLI-374947,PID-5793,Laptop,Electronics,9,548.73,12-03-46,CUST-9419,Jane,customer852@example.com,-7889706510,"171 Street, City-69, State-30",16-03-46,In Transit,Flipkart,TRUE,26
FLI-643487,PID-7884,Laptop,Accessories,5,280.78,13-03-46,CUST-9373,Sam,customer136@example.com,-9650740106,"449 Street, City-46, State-25",17-03-46,Delivered,Flipkart,TRUE,30
FLI-627626,PID-8553,Shoes,Electronics,1,707.78,14-03-46,CUST-8222,Taylor,customer419@example.com,-9608355303,"326 Street, City-53, State-6",18-03-46,Cancelled,Flipkart,TRUE,20
FLI-270156,PID-2403,Shoes,Accessories,8,200.24,15-03-46,CUST-5591,John,customer124@example.com,-7211129841,"201 Street, City-26, State-12",19-03-46,Cancelled,Flipkart,FALSE,12
FLI-738817,PID-9968,Watch,Fashion,9,735.4,16-03-46,CUST-7594,Alex,customer949@example.com,-9862694118,"201 Street, City-95, State-7",20-03-46,In Transit,Flipkart,TRUE,15
FLI-420024,PID-5505,Book,Books,7,955.52,17-03-46,CUST-6597,John,customer482@example.com,-8911116288,"363 Street, City-22, State-17",21-03-46,Delivered,Flipkart,FALSE,9
FLI-817263,PID-2862,Laptop,Fashion,6,129.04,18-03-46,CUST-8909,Chris,customer649@example.com,-7679587042,"13 Street, City-51, State-14",22-03-46,Cancelled,Flipkart,FALSE,17
FLI-930560,PID-3384,Book,Electronics,10,468.95,19-03-46,CUST-7267,Jane,customer730@example.com,-9472645738,"65 Street, City-38, State-27",23-03-46,In Transit,Flipkart,FALSE,21
FLI-786369,PID-5788,Book,Electronics,6,780.25,20-03-46,CUST-7031,Sam,customer768@example.com,-7127225529,"438 Street, City-53, State-26",24-03-46,Cancelled,Flipkart,TRUE,11
FLI-987134,PID-9564,Watch,Fashion,9,935.35,21-03-46,CUST-8953,Jane,customer569@example.com,-9550257997,"136 Street, City-96, State-1",25-03-46,Delivered,Flipkart,TRUE,22
FLI-968540,PID-1560,Phone,Fashion,10,344.46,22-03-46,CUST-8413,Taylor,customer448@example.com,-9294497558,"21 Street, City-68, State-25",26-03-46,In Transit,Flipkart,FALSE,12
FLI-940033,PID-5846,Book,Accessories,10,802.64,23-03-46,CUST-5882,Alex,customer218@example.com,-7028859375,"272 Street, City-89, State-25",27-03-46,In Transit,Flipkart,TRUE,8
FLI-220357,PID-6853,Phone,Fashion,10,675.31,24-03-46,CUST-8629,John,customer120@example.com,-7199232907,"126 Street, City-65, State-9",28-03-46,Cancelled,Flipkart,TRUE,24
FLI-577150,PID-5673,Shoes,Books,2,282.98,25-03-46,CUST-4401,Sam,customer482@example.com,-7173975809,"486 Street, City-11, State-26",29-03-46,Delivered,Flipkart,FALSE,27
FLI-345709,PID-7047,Phone,Electronics,10,694.31,26-03-46,CUST-3725,Alex,customer899@example.com,-7851163756,"469 Street, City-78, State-2",30-03-46,In Transit,Flipkart,FALSE,23
FLI-329153,PID-4159,Headphones,Fashion,8,161.82,27-03-46,CUST-7439,Alex,customer303@example.com,-7949379982,"255 Street, City-70, State-30",31-03-46,In Transit,Flipkart,FALSE,16
FLI-467552,PID-1832,Phone,Electronics,2,470.38,28-03-46,CUST-8040,Chris,customer696@example.com,-8624375154,"342 Street, City-9, State-8",01-04-46,Delivered,Flipkart,TRUE,24
